profile,follower
68132937,156576264
68132937,156964114
68429258,85315685
68442618,144848696
68132937,158377499
68132937,159223285
68132937,159470003
68132937,159649067
68132937,159661457
68597126,74947059
68832517,230856119
68859102,393684013
68908234,170299946
68938014,81222599
68938014,106576777
68949538,70619948
68974128,74947059
68974128,75114147
68974128,237662282
68987514,69713391
68987514,125767674
68987514,149356183
68987514,154800076
69025872,72168729
68987514,162583569
68987514,165106403
68987514,188113078
68987514,197299643
68987514,226804531
69131690,199227659
69176179,117951855
69183586,139323387
69183586,147028977
69183586,153636848
68987514,290683289
69275600,88126810
69275600,115174943
69275600,150941261
69275600,282033260
69277673,117223909
69277673,185570881
69392557,74947059
69392557,307203734
69455582,152054735
69492106,142206464
69537832,125891372
69537832,172998071
69629186,144525756
69713391,188113078
69767998,130584898
69850741,138607883
69850741,221669598
69935784,193200430
69937397,75683413
69937397,76390744
69937397,258924648
69959921,70311450
69959921,201268434
69986815,92482595
70146827,146134386
70176554,138858490
70174811,136391434
70174811,152779280
70186184,79462732
70186184,277906793
70215733,175580635
70226978,109976418
70226978,169490999
70226978,170340268
70258290,117457788
70311450,137918879
70311450,154511353
70383151,74947059
70383151,197540543
70383151,202275328
70383151,203363555
70438532,139500946
70452373,135651165
70438532,189278525
70438532,308351005
70438532,378175469
70619948,128128528
70705232,185503992
70775258,375238967
70945505,221436962
70957268,165910571
70957268,325429231
71029180,135445815
71054262,119065498
71054262,144906851
71054262,232531374
71054262,237714852
71054262,248488660
71054262,285911764
71054262,382720085
71069022,77269339
71069022,185835307
71076205,133752831
71076205,327429788
71129152,192565636
71129152,238850159
71129152,338462528
71143802,97729991
71143802,200044925
71196505,317128402
71317159,334412320
71330215,350670984
71520684,92709448
71520684,145284445
71585738,233830442
71416006,171948214
71595097,201703980
71638767,310048079
71751078,136587615
71751078,150606755
71751078,182505856
71733990,139094748
71733990,172298543
71821353,150360140
71821353,160275818
71873358,79309723
71873358,150887820
71873358,156978594
71873358,182359810
71927049,321071274
71929622,189659030
72011859,81361811
72011859,86723022
72011859,171438419
72021507,175951335
72140660,225315439
72145109,313746453
72142384,84063057
72142384,123997195
72142384,138277722
72142384,146134386
72142384,146150982
72142384,150360140
72142384,152779280
72142384,154308042
72142384,155711696
72142384,156296207
72142384,158400057
72142384,158548129
72173934,89469865
72173934,131964336
72173934,248488660
72173934,382720085
72142384,159407031
72142384,159417924
72142384,159501911
72142384,159511870
72142384,159759629
72142384,160275818
72142384,160340915
72142384,160616691
72302619,210926300
72371177,245006056
72398585,123784339
72401074,80556361
72401074,112583326
72401074,137037519
72401074,139672362
72401074,140434932
72427683,214348604
72401074,146134386
72401074,146150982
72401074,146845252
72401074,150093404
72401074,150347116
72401074,154308042
72401074,155711696
72401074,155825345
72401074,156576264
72401074,156723597
72401074,158313202
72401074,159415231
72401074,159501911
72401074,159680292
72401074,159685884
72401074,160340915
72401074,160350104
72401074,160350188
72401074,160436768
72638245,118144586
72663454,170483675
72551070,200701143
72709358,184590251
73004834,219553721
73004834,345026928
73174559,138950515
73154212,167286135
73321162,96287926
73321162,197540543
73489906,84555212
73530285,117291001
73672569,124592806
73672569,223040065
73807545,148413474
73807545,165060332
73751238,96778203
73751238,210749510
73917416,143837731
73917416,286769002
73947697,116379638
73947697,364881232
73947697,407066494
74063736,252471713
74045173,111472526
74029632,90420758
74147280,96266092
74147280,99213328
74147280,127785024
74252322,143636175
74182092,132568266
74182092,143755318
74265798,152648837
74182092,189556790
74182092,197118966
74182092,197177290
74182092,202135312
74430614,147651115
74418268,156404490
74418268,206973887
74418268,419919848
74492669,153461459
74492669,153881895
74536718,74663225
74536718,92633617
74536718,211261134
74821329,80693563
74936018,149701044
74663225,89026285
74992068,177354616
74663225,107677774
74663225,123826786
74663225,135651165
74663225,148713243
74663225,162169442
74663225,184642917
74663225,200936338
74663225,202600333
74947059,74976567
74947059,75216225
74947059,75414233
74947059,76577552
74947059,77937228
74947059,78252598
74947059,78750172
74947059,81750535
74947059,81823849
74947059,83130853
74947059,84178402
74947059,85014975
74947059,85550265
74947059,86942256
74947059,87759712
74947059,88531635
74947059,88764717
74947059,88789865
74947059,88911362
74947059,89517295
74947059,89900558
74947059,91047622
74947059,92232868
74947059,94782941
74947059,96529431
74947059,99290921
74947059,101576559
74947059,103743622
74663225,223040065
74947059,107303922
74947059,107677774
74947059,108048057
74947059,108824107
74947059,112063702
74947059,112141192
74947059,113421772
74947059,115263381
74947059,115821109
74947059,116220926
74947059,117576523
74947059,119946190
74947059,121811130
74947059,123544549
74947059,125286002
74947059,128982646
74947059,129431869
74947059,129838298
74947059,131680170
74947059,131754602
74947059,133319889
74947059,135250551
74947059,135852020
74947059,136387173
74947059,136404691
74947059,136487605
74947059,136819592
74947059,137465475
74947059,137501210
74947059,138063179
74947059,138074600
74947059,138693195
74947059,139111526
74947059,139477557
74947059,139775619
74947059,140952592
74947059,142254924
74947059,143306113
74947059,143337491
74947059,144587586
74947059,145458883
74947059,145568467
74947059,146111625
74947059,147002879
74947059,147271525
74947059,150505016
74947059,151340362
74947059,151536814
74947059,152009527
74947059,152110875
74947059,152271620
74947059,153264881
74947059,154254183
74947059,154886613
74947059,154906929
74947059,155802379
74947059,156708752
74947059,157074045
74947059,157750167
74947059,158960276
74947059,159699835
74947059,160725342
74947059,162169442
74947059,163550474
74947059,163941075
74947059,163984673
74947059,169486357
74947059,169791973
74947059,170045070
74947059,172624571
74947059,172944915
74947059,173699020
74947059,178043384
74947059,179986702
74947059,180099264
74947059,180975663
74947059,181130475
74947059,181339639
74947059,182478881
74947059,185951862
74947059,186350683
74947059,186633856
74947059,189349707
74947059,189590109
74947059,192030517
74947059,192434033
74947059,193061012
75003031,160684642
74947059,196866283
74947059,197448001
74947059,199901408
74947059,200676713
75003031,223517831
74663225,350402308
74947059,206885023
74947059,209304337
74947059,213170629
74947059,214066036
74947059,214279213
74947059,214348604
74947059,216064787
74947059,216319840
74947059,216521098
74947059,220336705
74947059,221813936
74947059,224257833
74947059,224633461
74947059,226101377
74947059,228702905
74947059,229277394
74947059,230183243
74947059,233830442
74947059,234385353
74947059,235657292
74947059,235713113
74947059,236111670
74947059,237518966
74947059,239454770
74947059,240186131
74947059,245746830
74947059,247264012
74947059,255018724
74947059,255425898
74947059,258976935
74947059,274103064
74947059,274817085
74947059,283976602
74947059,286674714
74947059,287643154
74947059,287894193
74947059,294534731
74947059,296148085
74947059,299204835
74947059,313662239
74947059,316101348
74947059,316535179
74947059,321762468
74947059,325911967
74947059,336805915
74947059,338351911
74947059,342466214
74947059,342673780
74947059,344812417
74947059,351089916
74947059,351503054
74947059,352396811
75180930,101843376
75180930,284758866
74947059,364881232
74947059,365981102
74947059,375930689
74947059,383392751
74947059,387781449
74947059,390126901
74947059,391405968
74947059,393023274
74947059,394760287
74947059,403473192
74947059,405766538
74947059,412043557
74947059,424038949
74947059,424995574
74947059,428974657
74947059,443723499
75285209,155100228
75289793,78132875
75289793,113730009
75289793,181339639
75289793,181758373
75414233,84788581
75414233,107527253
75451183,123627106
75451183,172645872
75459419,209889441
75459419,313814565
75555674,150757985
75569402,132550084
75569402,143655488
75683413,76390744
75657783,139854883
75689440,230378041
75771348,108888636
75857829,95773107
75857829,232213500
75916375,187390535
76064400,86320485
76067341,77967780
76136659,225498061
76067341,278196364
76244777,341299564
76265480,133987016
76243191,299498117
76310572,94761474
76345071,225315439
76390744,258924648
76454564,92818333
76454564,122836656
76463834,107303922
76463834,162404340
76463834,219247680
76577375,90037502
76577375,252945528
76577375,310215217
76804277,147651115
76933712,135517052
77060797,131924671
77168049,143655488
77175307,181440918
77200174,79646407
77182352,97734440
77200174,150988858
77200174,164152658
77182352,179134038
77509373,307458143
77604640,106930877
77604640,115332954
77604640,138550166
77647144,192002849
77604640,146134386
77604640,147929487
77604640,148012122
77604640,150360140
77604640,151763154
77604640,154099457
77604640,156691221
77604640,156745286
77604640,157640488
77604640,158548129
77604640,158885045
77604640,159685884
77604640,159745287
77604640,159779615
77604640,160340915
77604640,160350188
77604640,160426927
77604640,160654636
77815459,80229969
77815459,101658181
77815459,131680170
77815459,133786647
77815459,134416068
77815459,135860092
77815459,137824189
77815459,167021346
77815459,170723402
77815459,176616808
77815459,186998155
77937228,84105622
77937228,132853529
77815459,198164006
77815459,198349577
77815459,202275328
77815459,203888542
77815459,212925462
77815459,228821781
77815459,228902363
77815459,250019364
77815459,261567835
77815459,263795514
77967780,188908747
77967780,209698313
77967780,244649216
77995471,127526327
77995471,429644366
77967780,343484584
77967780,409318700
77815459,351108509
77815459,358093358
78077944,205268629
78232039,150319823
78252598,99471025
78252598,103654678
78252598,118246666
78252598,137536632
78382468,175164283
78418196,225878278
78515574,131729803
78543466,84024613
78543466,188216650
78631899,287555673
78609332,136409379
78706636,96989810
78886813,159501911
78933854,79145551
78984392,104377849
78951407,112842509
78951407,125386088
78951407,195068672
78951407,228902363
79095821,255507612
79287676,105624620
79309723,150887820
79309723,156978594
79309723,182359810
79396042,154839438
79462732,90368850
79462732,91081582
79462732,146112829
79462732,277906793
79668738,149533677
79668738,159661457
79668738,159670565
79646407,150988858
79727718,191176217
79732079,167566586
79746077,115332954
79746077,137059931
79746077,143757070
79746077,146150982
79746077,150347116
79746077,150360140
79746077,152779280
79746077,158257320
79746077,159343710
79746077,159407031
79746077,159501911
79746077,159680292
79746077,160350104
79746077,160654636
79725333,170028120
79550289,224475105
79757948,253587931
79550289,413082680
80027376,99006330
80027376,102844887
80087771,91322486
80163028,92384551
80170358,170063982
80170358,182167024
80308798,329760569
80308798,430712127
80341119,175200176
80341119,200796072
80341119,366427435
80447512,108777895
80274652,259732995
80417977,218267260
80505478,95089575
80535448,169667347
80539429,161698506
80600896,151877045
80600896,174775587
80611493,85757747
80611493,86830997
80611493,98168422
80611493,113578493
80229969,87700233
80600896,211526543
80600896,217349329
80229969,89775155
80229969,90926274
80616230,135800537
80616230,204394741
80556361,106930877
80229969,123826786
80229969,131685562
80229969,133786647
80229969,135061263
80229969,137824189
80556361,140434932
80229969,143803176
80556361,146845252
80229969,153745063
80229969,153949865
80480786,103119339
80229969,160457141
80229969,166196738
80229969,167021346
80229969,168170070
80229969,169486357
80556361,155711696
80556361,155825345
80556361,155831030
80556361,156723597
80556361,157697604
80556361,158377499
80480786,112842509
